5  0.004361575390754827
87  0.004292066450437422
8  0.00426793847643075
176  0.00425330387277605
13  0.004239843914331929
80  0.00420948179713446
211  0.004192085205477061
257  0.00419113832150929
166  0.004172057334193043
11  0.004170918363840837
140  0.0041700581409945805
206  0.004169971325884684
101  0.004169504564969628
169  0.004163533128714664
198  0.0041632437354386
215  0.004148713112765815
2  0.004136272691783127
256  0.004121163134271775
255  0.004118808940233624
223  0.004111116083243132
216  0.004110936343953886
40  0.0041067438199548926
248  0.0041059844622029235
259  0.004104223626853235
16  0.00410412311167521
227  0.004093926608585017
135  0.004081707136495614
271  0.004081108963978064
112  0.004078130032696326
228  0.004077953564183826
192  0.004076608223028752
222  0.004062713598572644
39  0.004061700006022516
275  0.004055187827777566
268  0.00405265718754833
229  0.00404330468286063
136  0.004042742170494368
190  0.004042579068955346
159  0.004029854427285281
182  0.004023161559425451
165  0.004021549938851953
3  0.004018125991909746
220  0.004016657361966199
202  0.004015905417676119
212  0.0040153404393638605
199  0.004014272481900312
53  0.004013496672671565
149  0.004011960329120753
232  0.004010346198388866
77  0.004009051381575553
123  0.004006586120404216
191  0.004001771513115949
100  0.003997491394535565
201  0.003991559511763787
237  0.003989857935619303
68  0.003988792878959805
15  0.00398825255127813
253  0.003987394322945268
125  0.003986793335186613
174  0.003977060676303516
210  0.003976004797684633
258  0.003975578025110092
195  0.003974897152287683
88  0.003974875552941514
51  0.0039719400503042505
196  0.003971476697773325
10  0.003970660596193358
167  0.003967724575881756
75  0.003967634074805797
12  0.003964306800073807
188  0.0039535029984593215
276  0.003953075404708236
1  0.003951932167821282
168  0.003950309739825773
65  0.0039479675339475885
9  0.003946319141784636
235  0.003936501905117683
161  0.003936161733768045
162  0.003925841819945276
0  0.003923189319278048
89  0.003923121067334367
187  0.003917039029724602
175  0.003910067336478542
171  0.003902172050652461
249  0.003897889502943542
56  0.0038961759510437633
102  0.003892582243345836
113  0.0038891298514430925
252  0.0038867721221273327
219  0.003879383106986824
208  0.0038787910640893843
147  0.003878785909446125
262  0.0038781680663835362
260  0.003876632133262948
179  0.003872791200303034
32  0.0038724424755904284
121  0.003872440556486812
205  0.0038680681885963513
116  0.003867037823386452
267  0.0038540592098582765
269  0.0038526841993606255
44  0.003852578702741417
278  0.003845439716056047
225  0.003820549235591084
99  0.0038180170722356675
189  0.003816969211243984
64  0.0038109934672750064
265  0.0038108814259865454
197  0.003810451278125306
17  0.0038097606705768203
245  0.0038089473917077427
111  0.0038050932067719753
266  0.0038024846083397185
261  0.0037968129633414015
148  0.003794521239790623
7  0.0037933676597882086
160  0.003792095672694271
30  0.003790453685414442
226  0.003782258823335602
137  0.0037637232589136245
193  0.0037502996506922617
170  0.0037389751685229008
180  0.003736707206071468
218  0.00373544245809723
76  0.0037349561459084756
92  0.003726146596190757
104  0.0037221665036286213
272  0.003720358131242802
172  0.0037183700995953224
242  0.003707966758058987
207  0.0037060073596696915
231  0.0037023307470878414
213  0.0037002639122935806
38  0.0036943834239324107
247  0.0036897542278633913
185  0.003688399752249029
178  0.0036830012341711833
93  0.0036825581033062397
86  0.0036778460406805004
41  0.0036694397647158757
152  0.0036678288474954147
90  0.003665416143520529
224  0.0036584764331095304
230  0.0036562252480074517
234  0.003656093222319471
52  0.003651247660593668
18  0.003648614530732665
254  0.003647649948092313
233  0.003636259905124263
250  0.0036228634652002217
246  0.003615985258581383
6  0.003603927214021749
110  0.0036025338844503313
119  0.003598809753071097
94  0.0035935596089819045
241  0.003592458424755039
236  0.0035900259677713606
221  0.0035865879017501767
177  0.0035804530069825312
240  0.00357998047290385
183  0.0035790607905282906
33  0.0035781719077875567
95  0.0035777945450771796
20  0.0035767858253123548
134  0.003575378561835837
91  0.0035752387929266194
29  0.0035695533318687105
209  0.0035649067090173267
200  0.003562208281009195
28  0.003560059574885632
109  0.003558189548511852
163  0.003557375375461744
127  0.003553281417476696
203  0.003549900822035401
181  0.0035496317141107568
150  0.003538452843047876
107  0.0035369414431456517
98  0.0035341683391675524
31  0.003532179647081141
63  0.0035298668482839756
79  0.003529025061358077
273  0.0035213929106830306
146  0.003520123529546035
158  0.0035176048023011375
4  0.003514553056286717
115  0.003512704560956652
277  0.0035047439341475773
124  0.0035005693178545663
24  0.0034960412135603396
184  0.003492174629138541
186  0.0034877080558696565
70  0.0034839640698364825
194  0.0034824277493994047
251  0.003469985183417869
239  0.0034674101400085644
270  0.0034658813738434454
142  0.0034654443735831143
74  0.0034535616705984864
117  0.003443356125740203
128  0.003437125434058647
217  0.0034312157111224297
120  0.0034205932904175776
54  0.003415579219415842
106  0.003410709003989456
42  0.003400097718853156
61  0.003397930137938985
27  0.0033966593376944924
57  0.0033958050509017646
66  0.0033734387612076103
14  0.0033646975333223653
48  0.0033466215024619116
46  0.003343134598315374
122  0.0033428082854192937
105  0.0033402146062426336
103  0.0033343985192439063
60  0.003325516068803945
50  0.003325417994673447
244  0.003322448810436289
35  0.0033170959281824636
96  0.0033156929000507642
59  0.003313428577208604
49  0.0032963742001489195
214  0.0032949593175210846
81  0.003291721108314377
34  0.00328319698744036
126  0.0032827938152130125
263  0.00326366850680631
82  0.003261236116662127
62  0.0032549482474695164
73  0.003233480333703102
138  0.003232542411550546
26  0.003221915546782677
72  0.0032215908890563492
133  0.0032003124282079343
154  0.0031893797150145584
58  0.00318438854101555
43  0.003177032271144113
36  0.0031745858560268056
130  0.0031661943284377295
238  0.0031639607748490204
173  0.003141109619916011
118  0.0031124748687397286
22  0.003110932120242903
71  0.0031085193543435178
243  0.0030987014994854297
97  0.0030881342921254998
114  0.0030778371855984376
204  0.00307010961578501
23  0.003064859800202014
155  0.0030189421583242237
78  0.003006804012736521
37  0.0029857332837678026
153  0.0029543055015842355
21  0.002883679320233181
108  0.0028831448404939546
55  0.0028811380284329232
164  0.0028329989925421147
19  0.0028328132964800658
25  0.0028256320188983566
83  0.0027581106856960657
274  0.0027464374604904834
84  0.0027000477044925504
85  0.0026831557316128124
129  0.002671596773236824
45  0.002601107970356985
264  0.002544300770243871
132  0.0024924523926923136
151  0.0023852416380573923
47  0.002306074225042244
143  0.0022693294718112
144  0.002266218184413269
157  0.0021640943780695627
69  0.0020987422818818675
141  0.001981578178635185
156  0.0019427961446694063
131  0.0019142062350896074
145  0.0018771465410852358
67  0.001457638452807772
139  0.0012168169984553988
